"likert_or_number","participant_id","question_id","priming","response","response_time","scale_size","question_valence"
"number","eumczce","a","Priming",5.98375,3180,10,""
"number","eumczce","d","Priming",8.95375,2246,10,""
"number","eumczce","i","Priming",3.0025,3223,10,""
"number","eumczce","j","Priming",9.96625,2861,10,""
"likert","eumczce","21","Priming",1.86666650390625,69378,5,"Negative"
"likert","eumczce","15","Priming",7.08296291775174,27674,9,"Negative"
"likert","eumczce","12","Priming",4.45866650390625,17613,5,"Positive"
"likert","eumczce","8","Priming",2.98408325195313,31101,5,"Positive"
"likert","eumczce","20","Priming",1.05629625108507,20212,9,"Negative"
"likert","eumczce","1","Priming",2.98666650390625,19287,5,"Positive"
"likert","eumczce","5","Priming",4.95475,15636,5,"Positive"
"likert","eumczce","10","Priming",5.04866071428571,21901,7,"Positive"
"likert","eumczce","4","Priming",5.05723214285714,5968,7,"Positive"
"likert","eumczce","3","Priming",8.98518513997396,12243,9,"Positive"
"likert","eumczce","17","Priming",1.97999982561384,15089,7,"Negative"
"likert","eumczce","7","Priming",6.93428553989955,13839,7,"Positive"
"likert","eumczce","14","Priming",8.95851847330729,10659,9,"Positive"
"likert","eumczce","13","Priming",4.04296291775174,19305,9,"Positive"
"likert","eumczce","9","Priming",3.03851847330729,6437,9,"Positive"
"likert","eumczce","19","Priming",1.82571411132812,18179,7,"Negative"
"likert","eumczce","11","Priming",5.33999982561384,12002,7,"Positive"
"likert","eumczce","6","Priming",7.15407402886285,8709,9,"Positive"
"likert","eumczce","2","Priming",5.5971426827567,9727,7,"Positive"
"number","f4x5ao7","h","Priming",2.06875,14848,10,""
"number","f4x5ao7","i","Priming",3.0475,9355,10,""
"number","f4x5ao7","g","Priming",4.0375,7481,10,""
"number","f4x5ao7","e","Priming",7.9525,10294,10,""
"number","f4x5ao7","j","Priming",9.9325,6725,10,""
"number","f4x5ao7","f","Priming",2.08,8170,10,""
"number","f4x5ao7","c","Priming",5.005,2777,10,""
"number","f4x5ao7","d","Priming",8.93125,4147,10,""
"number","f4x5ao7","a","Priming",5.9725,7162,10,""
"number","f4x5ao7","b","Priming",7.9525,6013,10,""
"likert","f4x5ao7","8","Priming",4.00871425083705,87228,7,"Positive"
"likert","f4x5ao7","18","Priming",4.94299996512277,18218,7,"Negative"
"likert","f4x5ao7","14","Priming",4.968,24543,5,"Positive"
"likert","f4x5ao7","10","Priming",3.96,16563,5,"Positive"
"likert","f4x5ao7","21","Priming",2.06413330078125,27005,5,"Negative"
"likert","f4x5ao7","5","Priming",6.51111111111111,19796,9,"Positive"
"likert","f4x5ao7","19","Priming",2.97142857142857,11872,7,"Negative"
"likert","f4x5ao7","7","Priming",6.56299996512277,11517,7,"Positive"
"likert","f4x5ao7","16","Priming",4.04888888888889,40529,9,"Negative"
"likert","f4x5ao7","17","Priming",3.00888888888889,5810,9,"Negative"
"likert","f4x5ao7","13","Priming",3.96888888888889,7293,9,"Positive"
"likert","f4x5ao7","20","Priming",1.03442853655134,10111,7,"Negative"
"likert","f4x5ao7","11","Priming",4.55213330078125,23168,5,"Positive"
"likert","f4x5ao7","3","Priming",8.36888888888889,24279,9,"Positive"
"likert","f4x5ao7","12","Priming",6.46,7347,7,"Positive"
"likert","f4x5ao7","2","Priming",5.62857142857143,17662,7,"Positive"
"likert","f4x5ao7","15","Priming",3.584,16852,5,"Negative"
"likert","f4x5ao7","1","Priming",3.016,29515,5,"Positive"
"likert","f4x5ao7","9","Priming",4.04,11917,9,"Positive"
"likert","f4x5ao7","4","Priming",3.27213330078125,16570,5,"Positive"
"likert","f4x5ao7","6","Priming",6.48444444444444,16039,9,"Positive"
"likert","fjuot4n","5","No Priming",5.65428571428571,44418,7,"Positive"
"likert","fjuot4n","21","No Priming",2.00444444444444,8271,9,"Negative"
"likert","fjuot4n","18","No Priming",4.90871425083705,8591,7,"Negative"
"likert","fjuot4n","1","No Priming",4.02571428571429,8555,7,"Positive"
"likert","fjuot4n","9","No Priming",3.92813330078125,7617,5,"Positive"
"likert","fjuot4n","15","No Priming",7.09777777777778,5908,9,"Negative"
"likert","fjuot4n","11","No Priming",4.928,11201,5,"Positive"
"likert","fjuot4n","17","No Priming",3.05333333333333,4220,9,"Negative"
"likert","fjuot4n","14","No Priming",6.93142857142857,5775,7,"Positive"
"likert","fjuot4n","13","No Priming",4.06014282226563,9761,7,"Positive"
"likert","fjuot4n","8","No Priming",4.10413330078125,14644,5,"Positive"
"likert","fjuot4n","6","No Priming",4.512,8487,5,"Positive"
"likert","fjuot4n","3","No Priming",8.84,4862,9,"Positive"
"likert","fjuot4n","2","No Priming",7.91555555555556,7177,9,"Positive"
"likert","fjuot4n","12","No Priming",6.82,11369,7,"Positive"
"likert","fjuot4n","10","No Priming",4.872,7007,5,"Positive"
"likert","fjuot4n","19","No Priming",3.04,6968,7,"Negative"
"likert","fjuot4n","7","No Priming",4.94413330078125,8324,5,"Positive"
"likert","fjuot4n","16","No Priming",2.15213330078125,7532,5,"Negative"
"likert","fjuot4n","20","No Priming",1.01777777777778,5482,9,"Negative"
"number","fjuot4n","g","No Priming",4.07125,4407,10,""
"number","fjuot4n","f","No Priming",2.1025,2437,10,""
"number","fjuot4n","b","No Priming",7.93,2451,10,""
"number","fjuot4n","d","No Priming",8.93125,1955,10,""
"number","fjuot4n","c","No Priming",5.06125,1429,10,""
"number","fjuot4n","a","No Priming",5.9725,1517,10,""
"number","fjuot4n","i","No Priming",3.115,2110,10,""
"number","fjuot4n","j","No Priming",9.91,2102,10,""
"number","fjuot4n","h","No Priming",2.09125,2011,10,""
"number","fjuot4n","e","No Priming",7.975,2445,10,""
"number","fkedz67","f","Priming",2.07824207334491,6691,10,""
"number","fkedz67","c","Priming",4.98074915954385,3210,10,""
"number","fkedz67","g","Priming",4.02449682494342,7212,10,""
"number","fkedz67","h","Priming",2.06699204587902,8682,10,""
"number","fkedz67","j","Priming",9.98701138186373,2489,10,""
"number","fkedz67","a","Priming",6.0045016589396,2766,10,""
"number","fkedz67","i","Priming",3.03449440794533,2686,10,""
"number","fkedz67","e","Priming",7.93950638307222,6651,10,""
"number","fkedz67","d","Priming",8.9407588275362,2814,10,""
"number","fkedz67","b","Priming",7.95075641053811,4596,10,""
"likert","fkedz67","13","Priming",7.02531258235623,108822,9,"Positive"
"likert","fkedz67","1","Priming",3.03875611484744,13467,5,"Positive"
"likert","fkedz67","21","Priming",1.29474461867791,11963,5,"Negative"
"likert","fkedz67","4","Priming",5.37018224432301,20246,7,"Positive"
"likert","fkedz67","10","Priming",6.78434168914094,20907,7,"Positive"
"likert","fkedz67","3","Priming",8.13643921620541,12956,9,"Positive"
"likert","fkedz67","16","Priming",3.15859189656106,28943,9,"Negative"
"likert","fkedz67","17","Priming",1.42728040827751,12162,7,"Negative"
"likert","fkedz67","9","Priming",4.90276840203781,10762,5,"Positive"
"likert","fkedz67","7","Priming",8.96311743178921,8125,9,"Positive"
"likert","fkedz67","20","Priming",1.02274282569734,7646,5,"Negative"
"likert","fkedz67","18","Priming",6.13641127527688,27630,9,"Negative"
"likert","fkedz67","15","Priming",3.61475991174746,7806,5,"Negative"
"likert","fkedz67","8","Priming",6.70530811180766,76852,9,"Positive"
"likert","fkedz67","6","Priming",6.22719251665625,10497,7,"Positive"
"likert","fkedz67","19","Priming",1.42728040827751,9484,7,"Negative"
"likert","fkedz67","2","Priming",4.94276866571142,5318,5,"Positive"
"likert","fkedz67","12","Priming",4.15076344497388,8152,5,"Positive"
"likert","fkedz67","11","Priming",6.89591382435801,7397,7,"Positive"
"likert","fkedz67","14","Priming",8.95422841871842,11858,9,"Positive"
"likert","fkedz67","5","Priming",6.30447854895119,5281,7,"Positive"
"likert","fofg5ch","9","No Priming",4.01333333333333,40148,9,"Positive"
"likert","fofg5ch","4","No Priming",5.85142857142857,29548,7,"Positive"
"likert","fofg5ch","20","No Priming",0.991111111111111,29475,9,"Negative"
"likert","fofg5ch","12","No Priming",4.968,21574,5,"Positive"
"likert","fofg5ch","16","No Priming",3.88857142857143,29448,7,"Negative"
"likert","fofg5ch","10","No Priming",8.75111111111111,21328,9,"Positive"
"likert","fofg5ch","7","No Priming",6.92285714285714,14540,7,"Positive"
"likert","fofg5ch","11","No Priming",4.208,21827,5,"Positive"
"likert","fofg5ch","2","No Priming",8.03111111111111,16604,9,"Positive"
"likert","fofg5ch","21","No Priming",2.088,9681,5,"Negative"
"likert","fofg5ch","17","No Priming",2.27714285714286,9961,7,"Negative"
"likert","fofg5ch","13","No Priming",3.904,14805,5,"Positive"
"likert","fofg5ch","19","No Priming",1.93428571428571,12242,7,"Negative"
"likert","fofg5ch","14","No Priming",7.58285714285714,15935,7,"Positive"
"likert","fofg5ch","15","No Priming",6.94666666666667,12258,9,"Negative"
"likert","fofg5ch","18","No Priming",4.81428571428571,12760,7,"Negative"
"likert","fofg5ch","5","No Priming",4.48,10379,5,"Positive"
"likert","fofg5ch","8","No Priming",4.048,20181,5,"Positive"
"likert","fofg5ch","3","No Priming",8.69777777777778,10912,9,"Positive"
"likert","fofg5ch","6","No Priming",5.21333333333333,6768,9,"Positive"
"number","fofg5ch","f","No Priming",6.38875,11896,10,""
"number","fofg5ch","j","No Priming",10.09,10696,10,""
"number","fofg5ch","h","No Priming",8.47,10979,10,""
"number","fofg5ch","e","No Priming",7.94125,13459,10,""
"number","fofg5ch","g","No Priming",3.95875,9597,10,""
"number","fofg5ch","c","No Priming",4.97125,10346,10,""
"number","fofg5ch","d","No Priming",8.97625,5471,10,""
"number","fofg5ch","i","No Priming",3.05875,8799,10,""
"number","fofg5ch","a","No Priming",6.04,5504,10,""
"number","fofg5ch","b","No Priming",7.9075,4905,10,""
"likert","fvtu6ys","4","No Priming",4.57608325195313,25602,5,"Positive"
"likert","fvtu6ys","5","No Priming",4.00808325195313,14629,5,"Positive"
"likert","fvtu6ys","21","No Priming",1.264,9407,5,"Negative"
"likert","fvtu6ys","11","No Priming",5.40571428571429,39711,7,"Positive"
"likert","fvtu6ys","17","No Priming",1.624,16926,5,"Negative"
"likert","fvtu6ys","7","No Priming",6.56285714285714,16272,7,"Positive"
"likert","fvtu6ys","6","No Priming",6.58222222222222,9112,9,"Positive"
"likert","fvtu6ys","19","No Priming",3.59714285714286,14819,7,"Negative"
"likert","fvtu6ys","14","No Priming",7.96,15533,7,"Positive"
"likert","fvtu6ys","13","No Priming",3.24,18444,9,"Positive"
"likert","fvtu6ys","8","No Priming",4.24453694661458,17113,9,"Positive"
"likert","fvtu6ys","12","No Priming",4.608,6719,5,"Positive"
"likert","fvtu6ys","10","No Priming",5.81777777777778,13088,9,"Positive"
"likert","fvtu6ys","18","No Priming",2.95208325195313,8057,5,"Negative"
"likert","fvtu6ys","20","No Priming",0.580089198521205,9119,7,"Negative"
"likert","fvtu6ys","3","No Priming",6.81142857142857,8988,7,"Positive"
"likert","fvtu6ys","16","No Priming",2.24808325195313,9008,5,"Negative"
"likert","fvtu6ys","9","No Priming",4.41333333333333,5201,9,"Positive"
"likert","fvtu6ys","2","No Priming",7.85333333333333,12976,9,"Positive"
"likert","fvtu6ys","1","No Priming",3.05333333333333,6743,9,"Positive"
"likert","fvtu6ys","15","No Priming",4.66857142857143,6034,7,"Negative"
"number","fvtu6ys","j","No Priming",9.96625,19253,10,""
"number","fvtu6ys","g","No Priming",4.04875,3049,10,""
"number","fvtu6ys","f","No Priming",2.0575,2213,10,""
"number","fvtu6ys","c","No Priming",5.005,2065,10,""
"number","fvtu6ys","b","No Priming",7.96375,2758,10,""
"number","fvtu6ys","d","No Priming",8.92,2768,10,""
"number","fvtu6ys","h","No Priming",2.00125,2631,10,""
"number","fvtu6ys","e","No Priming",7.93,4360,10,""
"number","fvtu6ys","a","No Priming",5.995,2075,10,""
"number","fvtu6ys","i","No Priming",3.01375,4139,10,""
"number","g4eu4yx","b","Priming",7.87375,4696,10,""
"number","g4eu4yx","d","Priming",8.97625,7007,10,""
"number","g4eu4yx","e","Priming",8.09875,1611,10,""
"number","g4eu4yx","c","Priming",4.99375,3461,10,""
"number","g4eu4yx","f","Priming",2.15875,2029,10,""
"number","g4eu4yx","h","Priming",2.125,2645,10,""
"number","g4eu4yx","a","Priming",6.0175,2395,10,""
"number","g4eu4yx","g","Priming",4.07125,4010,10,""
"number","g4eu4yx","j","Priming",10,2476,10,""
"number","g4eu4yx","i","Priming",3.08125,3244,10,""
"likert","g4eu4yx","3","Priming",8.23555555555556,30825,9,"Positive"
"likert","g4eu4yx","12","Priming",8.05777777777778,5873,9,"Positive"
"likert","g4eu4yx","20","Priming",1.248,8043,5,"Negative"
"likert","g4eu4yx","21","Priming",4.55714285714286,8222,7,"Negative"
"likert","g4eu4yx","19","Priming",5.27555555555556,8842,9,"Negative"
"likert","g4eu4yx","2","Priming",6.29777777777778,8126,9,"Positive"
"likert","g4eu4yx","8","Priming",2.56444444444444,16938,9,"Positive"
"likert","g4eu4yx","13","Priming",2.73333333333333,7959,9,"Positive"
"likert","g4eu4yx","9","Priming",1.856,3908,5,"Positive"
"likert","g4eu4yx","14","Priming",5,5176,5,"Positive"
"likert","g4eu4yx","6","Priming",4.34285714285714,15935,7,"Positive"
"likert","g4eu4yx","15","Priming",5.45714285714286,5008,7,"Negative"
"likert","g4eu4yx","7","Priming",5.38,6925,7,"Positive"
"likert","g4eu4yx","1","Priming",1.496,9222,5,"Positive"
"likert","g4eu4yx","10","Priming",4.41142857142857,7059,7,"Positive"
"likert","g4eu4yx","18","Priming",4.224,4359,5,"Negative"
"likert","g4eu4yx","11","Priming",5.21714285714286,2976,7,"Positive"
"likert","g4eu4yx","4","Priming",3.248,3542,5,"Positive"
"likert","g4eu4yx","5","Priming",4.55714285714286,3480,7,"Positive"
"likert","g4eu4yx","16","Priming",3.832,3315,5,"Negative"
"likert","g4eu4yx","17","Priming",4.45777777777778,7543,9,"Negative"
"likert","h3l72gb","9","No Priming",4.09435267857143,632467,7,"Positive"
"likert","h3l72gb","1","No Priming",3.08888888888889,17844,9,"Positive"
"likert","h3l72gb","11","No Priming",4.992,6208,5,"Positive"
"likert","h3l72gb","20","No Priming",0.6320625,11168,5,"Negative"
"likert","h3l72gb","2","No Priming",4.9760625,46531,5,"Positive"
"likert","h3l72gb","5","No Priming",6.96444444444444,6121,9,"Positive"
"likert","h3l72gb","6","No Priming",7.09777777777778,2342,9,"Positive"
"likert","h3l72gb","18","No Priming",8.67149553571429,9338,7,"Negative"
"likert","h3l72gb","16","No Priming",3.99142857142857,10615,7,"Negative"
"likert","h3l72gb","19","No Priming",2.84285714285714,5212,7,"Negative"
"likert","h3l72gb","14","No Priming",8.12292410714286,3125,7,"Positive"
"likert","h3l72gb","3","No Priming",5,4589,5,"Positive"
"likert","h3l72gb","8","No Priming",3.18673611111111,5261,9,"Positive"
"likert","h3l72gb","10","No Priming",-0.272,3682,5,"Positive"
"likert","h3l72gb","17","No Priming",1.04,14817,5,"Negative"
"likert","h3l72gb","12","No Priming",6.99149553571429,5162,7,"Positive"
"likert","h3l72gb","21","No Priming",5,10596,9,"Negative"
"likert","h3l72gb","7","No Priming",7.95111111111111,6658,9,"Positive"
"number","h3l72gb","b","No Priming",7.96375,3152,10,""
"number","h3l72gb","e","No Priming",7.91875,1691,10,""
"number","h3l72gb","a","No Priming",5.995,1316,10,""
"number","h3l72gb","f","No Priming",2.08,2514,10,""
"number","h3l72gb","i","No Priming",3.07,2270,10,""
"number","h3l72gb","j","No Priming",9.94375,34067,10,""
"number","h3l72gb","g","No Priming",4.015,5519,10,""
"number","h3l72gb","d","No Priming",8.92,2966,10,""
"number","h3l72gb","h","No Priming",2.08,1613,10,""
"number","h3l72gb","c","No Priming",5.005,194300,10,""
"likert","h4l9nfe","1","No Priming",4.03111111111111,56516,9,"Positive"
"likert","h4l9nfe","9","No Priming",3.088,26029,5,"Positive"
"likert","h4l9nfe","14","No Priming",7.07714285714286,34512,7,"Positive"
"likert","h4l9nfe","7","No Priming",7.00857142857143,28124,7,"Positive"
"likert","h4l9nfe","8","No Priming",4.896,152430,5,"Positive"
"likert","h4l9nfe","11","No Priming",7.87111111111111,22775,9,"Positive"
"likert","h4l9nfe","17","No Priming",7.93333333333333,154359,9,"Negative"
"likert","h4l9nfe","13","No Priming",3.13428571428571,52099,7,"Positive"
"likert","h4l9nfe","16","No Priming",2.05777777777778,14413,9,"Negative"
"likert","h4l9nfe","6","No Priming",6.98222222222222,31314,9,"Positive"
"likert","h4l9nfe","4","No Priming",4.99428571428571,29177,7,"Positive"
"likert","h4l9nfe","2","No Priming",6.85428571428571,16106,7,"Positive"
"likert","h4l9nfe","12","No Priming",5.016,13246,5,"Positive"
"likert","h4l9nfe","20","No Priming",0.888,37035,5,"Negative"
"likert","h4l9nfe","19","No Priming",3.12571428571429,9794,7,"Negative"
"likert","h4l9nfe","21","No Priming",1.224,65802,5,"Negative"
"likert","h4l9nfe","5","No Priming",5.176,12033,5,"Positive"
"likert","h4l9nfe","18","No Priming",5.95111111111111,12947,9,"Negative"
"likert","h4l9nfe","10","No Priming",5.064,9528,5,"Positive"
"likert","h4l9nfe","3","No Priming",8.68888888888889,7629,9,"Positive"
"likert","h4l9nfe","15","No Priming",4.82285714285714,4444,7,"Negative"
"number","h4l9nfe","i","No Priming",2.35,20197,10,""
"number","h4l9nfe","b","No Priming",7.15375,6110,10,""
"number","h4l9nfe","h","No Priming",1.10125,5844,10,""
"number","h4l9nfe","g","No Priming",2.06875,3215,10,""
"number","h4l9nfe","c","No Priming",4.99375,18645,10,""
"number","h4l9nfe","f","No Priming",2.035,16898,10,""
"number","h4l9nfe","d","No Priming",9.02125,4093,10,""
"number","h4l9nfe","a","No Priming",5.95,3223,10,""
"number","h4l9nfe","e","No Priming",8.05375,2463,10,""
"likert","h6e9nr7","14","No Priming",4.976,21293,5,"Positive"
"likert","h6e9nr7","9","No Priming",7.00888888888889,19694,9,"Positive"
"likert","h6e9nr7","19","No Priming",2.056,17768,5,"Negative"
"likert","h6e9nr7","20","No Priming",0.955555555555556,38800,9,"Negative"
"likert","h6e9nr7","13","No Priming",7.06222222222222,16486,9,"Positive"
"likert","h6e9nr7","11","No Priming",6.88,9148,7,"Positive"
"likert","h6e9nr7","21","No Priming",3.01428571428571,12326,7,"Negative"
"likert","h6e9nr7","12","No Priming",4.368,11810,5,"Positive"
"likert","h6e9nr7","8","No Priming",5.44857142857143,23358,7,"Positive"
"likert","h6e9nr7","17","No Priming",1.12,12710,5,"Negative"
"likert","h6e9nr7","15","No Priming",6.08444444444444,10097,9,"Negative"
"likert","h6e9nr7","10","No Priming",6.39142857142857,11462,7,"Positive"
